duration_ms,error,operation,output_bytes,peak_rss_bytes,repetition,size,success,target
43,,convert,8185,85843968,16,8,True,crewai
52,,convert,3413,84402176,16,8,True,adk
52,,convert,5273,82059264,16,8,True,langgraph
41,,convert,3617,84221952,16,8,True,openai-agents
41,,convert,5666,84582400,16,8,True,microsoft-agent-framework
45,,convert,5657,81879040,16,8,True,strands
45,,convert,3169,83681280,16,8,True,pydantic-ai
52,,convert,5919,85303296,16,8,True,autogen
46,,convert,5485,85483520,16,8,True,semantic-kernel
51,,convert,4699,84582400,16,8,True,haystack
4.14,,validate,,38985728,17,8,True,
45,,convert,8185,80797696,17,8,True,crewai
49,,convert,3413,84762624,17,8,True,adk
51,,convert,5273,84582400,17,8,True,langgraph
43,,convert,3617,84221952,17,8,True,openai-agents
45,,convert,5666,80437248,17,8,True,microsoft-agent-framework
50,,convert,5657,85655552,17,8,True,strands
49,,convert,3169,83140608,17,8,True,pydantic-ai
52,,convert,5919,84942848,17,8,True,autogen
46,,convert,5485,84942848,17,8,True,semantic-kernel
38,,convert,4699,84402176,17,8,True,haystack
3.614,,validate,,38985728,18,8,True,
48,,convert,8185,85123072,18,8,True,crewai
52,,convert,3413,86204416,18,8,True,adk
46,,convert,5273,84942848,18,8,True,langgraph
47,,convert,3617,85663744,18,8,True,openai-agents
52,,convert,5666,84041728,18,8,True,microsoft-agent-framework
44,,convert,5657,84402176,18,8,True,strands
49,,convert,3169,85303296,18,8,True,pydantic-ai
51,,convert,5919,86024192,18,8,True,autogen
47,,convert,5485,85483520,18,8,True,semantic-kernel
43,,convert,4699,84762624,18,8,True,haystack
3.502,,validate,,39346176,19,8,True,
42,,convert,8185,84402176,19,8,True,crewai
50,,convert,3413,85123072,19,8,True,adk
46,,convert,5273,85123072,19,8,True,langgraph
47,,convert,3617,84582400,19,8,True,openai-agents
49,,convert,5666,84402176,19,8,True,microsoft-agent-framework
44,,convert,5657,85123072,19,8,True,strands
51,,convert,3169,85663744,19,8,True,pydantic-ai
43,,convert,5919,84942848,19,8,True,autogen
38,,convert,5485,84762624,19,8,True,semantic-kernel
39,,convert,4699,84942848,19,8,True,haystack
3.004,,validate,,39346176,20,8,True,
44,,convert,8185,86024192,20,8,True,crewai
52,,convert,3413,85663744,20,8,True,adk
44,,convert,5273,84582400,20,8,True,langgraph
49,,convert,3617,85483520,20,8,True,openai-agents
40,,convert,5666,85123072,20,8,True,microsoft-agent-framework
49,,convert,5657,84762624,20,8,True,strands
50,,convert,3169,85123072,20,8,True,pydantic-ai
49,,convert,5919,84402176,20,8,True,autogen
46,,convert,5485,86204416,20,8,True,semantic-kernel
43,,convert,4699,85123072,20,8,True,haystack
2.759,,validate,,39526400,21,8,True,
42,,convert,8185,85123072,21,8,True,crewai
57,,convert,3413,86925312,21,8,True,adk
49,,convert,5273,85843968,21,8,True,langgraph
51,,convert,3617,84762624,21,8,True,openai-agents
44,,convert,5666,85303296,21,8,True,microsoft-agent-framework
45,,convert,5657,84033536,21,8,True,strands
47,,convert,3169,86204416,21,8,True,pydantic-ai
49,,convert,5919,86024192,21,8,True,autogen
48,,convert,5485,85483520,21,8,True,semantic-kernel
53,,convert,4699,84942848,21,8,True,haystack
3.694,,validate,,39346176,22,8,True,
49,,convert,8185,86024192,22,8,True,crewai
52,,convert,3413,86564864,22,8,True,adk
45,,convert,5273,85843968,22,8,True,langgraph
48,,convert,3617,85843968,22,8,True,openai-agents
45,,convert,5666,84942848,22,8,True,microsoft-agent-framework
49,,convert,5657,85843968,22,8,True,strands
52,,convert,3169,85114880,22,8,True,pydantic-ai
51,,convert,5919,86024192,22,8,True,autogen
48,,convert,5485,85708800,22,8,True,semantic-kernel
46,,convert,4699,82960384,22,8,True,haystack
3.569,,validate,,39526400,23,8,True,
48,,convert,8185,84402176,23,8,True,crewai
52,,convert,3413,86024192,23,8,True,adk
50,,convert,5273,85663744,23,8,True,langgraph
49,,convert,3617,84942848,23,8,True,openai-agents
46,,convert,5666,77365248,23,8,True,microsoft-agent-framework
43,,convert,5657,85303296,23,8,True,strands
48,,convert,3169,84762624,23,8,True,pydantic-ai
51,,convert,5919,84942848,23,8,True,autogen
56,,convert,5485,84402176,23,8,True,semantic-kernel
48,,convert,4699,85774336,23,8,True,haystack
3.397,,validate,,39526400,24,8,True,
46,,convert,8185,84762624,24,8,True,crewai
42,,convert,3413,87105536,24,8,True,adk
52,,convert,5273,85123072,24,8,True,langgraph
48,,convert,3617,86024192,24,8,True,openai-agents
46,,convert,5666,85303296,24,8,True,microsoft-agent-framework
59,,convert,5657,84762624,24,8,True,strands
44,,convert,3169,84221952,24,8,True,pydantic-ai
49,,convert,5919,83681280,24,8,True,autogen
48,,convert,5485,83910656,24,8,True,semantic-kernel
47,,convert,4699,85843968,24,8,True,haystack
2.748,,validate,,39526400,25,8,True,
49,,convert,8185,85123072,25,8,True,crewai
49,,convert,3413,84942848,25,8,True,adk
54,,convert,5273,85483520,25,8,True,langgraph
46,,convert,3617,86024192,25,8,True,openai-agents
46,,convert,5666,84942848,25,8,True,microsoft-agent-framework
44,,convert,5657,86204416,25,8,True,strands
47,,convert,3169,85843968,25,8,True,pydantic-ai
40,,convert,5919,84942848,25,8,True,autogen
40,,convert,5485,84762624,25,8,True,semantic-kernel
47,,convert,4699,85843968,25,8,True,haystack
2.913,,validate,,39526400,26,8,True,
48,,convert,8185,84942848,26,8,True,crewai
55,,convert,3413,86745088,26,8,True,adk
51,,convert,5273,85483520,26,8,True,langgraph
51,,convert,3617,86024192,26,8,True,openai-agents
51,,convert,5666,85663744,26,8,True,microsoft-agent-framework
50,,convert,5657,85123072,26,8,True,strands
49,,convert,3169,85483520,26,8,True,pydantic-ai
48,,convert,5919,84762624,26,8,True,autogen
40,,convert,5485,85303296,26,8,True,semantic-kernel
43,,convert,4699,84942848,26,8,True,haystack
2.758,,validate,,39706624,27,8,True,
45,,convert,8185,85123072,27,8,True,crewai
54,,convert,3413,85123072,27,8,True,adk
48,,convert,5273,84762624,27,8,True,langgraph
48,,convert,3617,85483520,27,8,True,openai-agents
46,,convert,5666,85303296,27,8,True,microsoft-agent-framework
42,,convert,5657,85303296,27,8,True,strands
44,,convert,3169,85123072,27,8,True,pydantic-ai
51,,convert,5919,84582400,27,8,True,autogen
50,,convert,5485,85299200,27,8,True,semantic-kernel
40,,convert,4699,84942848,27,8,True,haystack
2.945,,validate,,39706624,28,8,True,
50,,convert,8185,85843968,28,8,True,crewai
47,,convert,3413,85123072,28,8,True,adk
50,,convert,5273,84041728,28,8,True,langgraph
42,,convert,3617,84942848,28,8,True,openai-agents
48,,convert,5666,85663744,28,8,True,microsoft-agent-framework
48,,convert,5657,85123072,28,8,True,strands
40,,convert,3169,85123072,28,8,True,pydantic-ai
56,,convert,5919,85483520,28,8,True,autogen
40,,convert,5485,85123072,28,8,True,semantic-kernel
39,,convert,4699,85123072,28,8,True,haystack
2.789,,validate,,39706624,29,8,True,
48,,convert,8185,86560768,29,8,True,crewai
47,,convert,3413,85663744,29,8,True,adk
46,,convert,5273,84762624,29,8,True,langgraph
49,,convert,3617,85123072,29,8,True,openai-agents
46,,convert,5666,86204416,29,8,True,microsoft-agent-framework
44,,convert,5657,82419712,29,8,True,strands
48,,convert,3169,85483520,29,8,True,pydantic-ai
56,,convert,5919,84762624,29,8,True,autogen
50,,convert,5485,86024192,29,8,True,semantic-kernel
48,,convert,4699,86024192,29,8,True,haystack
3.506,,validate,,39706624,30,8,True,
52,,convert,8185,85123072,30,8,True,crewai
58,,convert,3413,85483520,30,8,True,adk
51,,convert,5273,85303296,30,8,True,langgraph
53,,convert,3617,85483520,30,8,True,openai-agents
48,,convert,5666,85303296,30,8,True,microsoft-agent-framework
42,,convert,5657,85303296,30,8,True,strands
52,,convert,3169,85483520,30,8,True,pydantic-ai
44,,convert,5919,85303296,30,8,True,autogen
44,,convert,5485,85123072,30,8,True,semantic-kernel
48,,convert,4699,85811200,30,8,True,haystack
5.187,,validate,,39706624,1,16,True,
57,,convert,15987,84762624,1,16,True,crewai
59,,convert,5751,85843968,1,16,True,adk
56,,convert,9683,85295104,1,16,True,langgraph
54,,convert,6843,85303296,1,16,True,openai-agents
43,,convert,8772,86564864,1,16,True,microsoft-agent-framework
48,,convert,9491,85303296,1,16,True,strands
49,,convert,5899,86384640,1,16,True,pydantic-ai
50,,convert,11081,85483520,1,16,True,autogen
48,,convert,10237,86564864,1,16,True,semantic-kernel
48,,convert,8701,85843968,1,16,True,haystack
5.965,,validate,,39706624,2,16,True,
53,,convert,15987,87285760,2,16,True,crewai
49,,convert,5751,88367104,2,16,True,adk
52,,convert,9683,85123072,2,16,True,langgraph
53,,convert,6843,85663744,2,16,True,openai-agents
51,,convert,8772,86204416,2,16,True,microsoft-agent-framework
50,,convert,9491,86384640,2,16,True,strands
46,,convert,5899,85303296,2,16,True,pydantic-ai
52,,convert,11081,85663744,2,16,True,autogen
51,,convert,10237,85843968,2,16,True,semantic-kernel
55,,convert,8701,86138880,2,16,True,haystack
7.239,,validate,,39886848,3,16,True,
54,,convert,15987,86204416,3,16,True,crewai
52,,convert,5751,87646208,3,16,True,adk
57,,convert,9683,85483520,3,16,True,langgraph
51,,convert,6843,85303296,3,16,True,openai-agents
49,,convert,8772,85663744,3,16,True,microsoft-agent-framework
51,,convert,9491,86564864,3,16,True,strands
49,,convert,5899,86024192,3,16,True,pydantic-ai
54,,convert,11081,85663744,3,16,True,autogen
45,,convert,10237,87285760,3,16,True,semantic-kernel
52,,convert,8701,85483520,3,16,True,haystack
6.791,,validate,,39886848,4,16,True,
52,,convert,15987,85663744,4,16,True,crewai
56,,convert,5751,88006656,4,16,True,adk
50,,convert,9683,85663744,4,16,True,langgraph
50,,convert,6843,85303296,4,16,True,openai-agents
53,,convert,8772,86564864,4,16,True,microsoft-agent-framework
45,,convert,9491,85123072,4,16,True,strands
52,,convert,5899,84221952,4,16,True,pydantic-ai
48,,convert,11081,86925312,4,16,True,autogen
56,,convert,10237,85483520,4,16,True,semantic-kernel
51,,convert,8701,85303296,4,16,True,haystack
5.221,,validate,,39886848,5,16,True,
50,,convert,15987,87285760,5,16,True,crewai
53,,convert,5751,85114880,5,16,True,adk
44,,convert,9683,85843968,5,16,True,langgraph
49,,convert,6843,84402176,5,16,True,openai-agents
49,,convert,8772,86925312,5,16,True,microsoft-agent-framework
44,,convert,9491,85483520,5,16,True,strands
51,,convert,5899,85123072,5,16,True,pydantic-ai
53,,convert,11081,86564864,5,16,True,autogen
53,,convert,10237,85483520,5,16,True,semantic-kernel
52,,convert,8701,85475328,5,16,True,haystack
6.934,,validate,,39886848,6,16,True,
45,,convert,15987,85303296,6,16,True,crewai
52,,convert,5751,86384640,6,16,True,adk
51,,convert,9683,85663744,6,16,True,langgraph
66,,convert,6843,84762624,6,16,True,openai-agents
54,,convert,8772,85516288,6,16,True,microsoft-agent-framework
47,,convert,9491,85123072,6,16,True,strands
55,,convert,5899,85123072,6,16,True,pydantic-ai
49,,convert,11081,86384640,6,16,True,autogen
54,,convert,10237,86384640,6,16,True,semantic-kernel
47,,convert,8701,85663744,6,16,True,haystack
6.863,,validate,,39886848,7,16,True,
53,,convert,15987,85299200,7,16,True,crewai
54,,convert,5751,86384640,7,16,True,adk
50,,convert,9683,85663744,7,16,True,langgraph
54,,convert,6843,86204416,7,16,True,openai-agents
48,,convert,8772,84041728,7,16,True,microsoft-agent-framework
47,,convert,9491,86564864,7,16,True,strands
46,,convert,5899,86925312,7,16,True,pydantic-ai
55,,convert,11081,85303296,7,16,True,autogen
58,,convert,10237,84402176,7,16,True,semantic-kernel
51,,convert,8701,84762624,7,16,True,haystack
5.182,,validate,,39886848,8,16,True,
56,,convert,15987,86925312,8,16,True,crewai
53,,convert,5751,85843968,8,16,True,adk
53,,convert,9683,85303296,8,16,True,langgraph
52,,convert,6843,85123072,8,16,True,openai-agents
44,,convert,8772,84041728,8,16,True,microsoft-agent-framework
50,,convert,9491,84971520,8,16,True,strands
45,,convert,5899,85123072,8,16,True,pydantic-ai
50,,convert,11081,86204416,8,16,True,autogen
52,,convert,10237,85483520,8,16,True,semantic-kernel
53,,convert,8701,85843968,8,16,True,haystack
6.604,,validate,,39886848,9,16,True,
51,,convert,15987,86384640,9,16,True,crewai
50,,convert,5751,87826432,9,16,True,adk
47,,convert,9683,85663744,9,16,True,langgraph
46,,convert,6843,85303296,9,16,True,openai-agents
50,,convert,8772,86564864,9,16,True,microsoft-agent-framework
52,,convert,9491,86745088,9,16,True,strands
48,,convert,5899,86384640,9,16,True,pydantic-ai
47,,convert,11081,85123072,9,16,True,autogen
46,,convert,10237,86204416,9,16,True,semantic-kernel
51,,convert,8701,84942848,9,16,True,haystack
7.323,,validate,,39706624,10,16,True,
47,,convert,15987,85123072,10,16,True,crewai
50,,convert,5751,86384640,10,16,True,adk
41,,convert,9683,85663744,10,16,True,langgraph
43,,convert,6843,82599936,10,16,True,openai-agents
48,,convert,8772,85123072,10,16,True,microsoft-agent-framework
52,,convert,9491,86384640,10,16,True,strands
49,,convert,5899,86016000,10,16,True,pydantic-ai
41,,convert,11081,85663744,10,16,True,autogen
47,,convert,10237,86384640,10,16,True,semantic-kernel
50,,convert,8701,86564864,10,16,True,haystack
6.701,,validate,,39886848,11,16,True,
54,,convert,15987,85483520,11,16,True,crewai
60,,convert,5751,88006656,11,16,True,adk
53,,convert,9683,85663744,11,16,True,langgraph
50,,convert,6843,85663744,11,16,True,openai-agents
50,,convert,8772,86634496,11,16,True,microsoft-agent-framework
50,,convert,9491,86564864,11,16,True,strands
56,,convert,5899,85843968,11,16,True,pydantic-ai
51,,convert,11081,85663744,11,16,True,autogen
51,,convert,10237,85843968,11,16,True,semantic-kernel
52,,convert,8701,85663744,11,16,True,haystack
5.261,,validate,,39886848,12,16,True,
42,,convert,15987,85483520,12,16,True,crewai
47,,convert,5751,85663744,12,16,True,adk
52,,convert,9683,85663744,12,16,True,langgraph
54,,convert,6843,86384640,12,16,True,openai-agents
56,,convert,8772,84942848,12,16,True,microsoft-agent-framework
54,,convert,9491,85483520,12,16,True,strands
51,,convert,5899,86204416,12,16,True,pydantic-ai
50,,convert,11081,85663744,12,16,True,autogen
51,,convert,10237,86384640,12,16,True,semantic-kernel
51,,convert,8701,85303296,12,16,True,haystack
6.768,,validate,,39706624,13,16,True,
47,,convert,15987,85303296,13,16,True,crewai
59,,convert,5751,88367104,13,16,True,adk
53,,convert,9683,86204416,13,16,True,langgraph
46,,convert,6843,86384640,13,16,True,openai-agents
57,,convert,8772,85663744,13,16,True,microsoft-agent-framework
50,,convert,9491,85483520,13,16,True,strands
52,,convert,5899,85123072,13,16,True,pydantic-ai
50,,convert,11081,85843968,13,16,True,autogen
47,,convert,10237,86458368,13,16,True,semantic-kernel
52,,convert,8701,86384640,13,16,True,haystack
5.313,,validate,,39706624,14,16,True,
49,,convert,15987,87285760,14,16,True,crewai
68,,convert,5751,85483520,14,16,True,adk
44,,convert,9683,84402176,14,16,True,langgraph
56,,convert,6843,85663744,14,16,True,openai-agents
50,,convert,8772,86384640,14,16,True,microsoft-agent-framework
45,,convert,9491,86564864,14,16,True,strands
53,,convert,5899,86204416,14,16,True,pydantic-ai
49,,convert,11081,85295104,14,16,True,autogen
54,,convert,10237,85663744,14,16,True,semantic-kernel
46,,convert,8701,85123072,14,16,True,haystack
6.422,,validate,,39706624,15,16,True,
56,,convert,15987,86740992,15,16,True,crewai
53,,convert,5751,86204416,15,16,True,adk
45,,convert,9683,85483520,15,16,True,langgraph
46,,convert,6843,83681280,15,16,True,openai-agents
49,,convert,8772,85663744,15,16,True,microsoft-agent-framework
55,,convert,9491,85303296,15,16,True,strands
43,,convert,5899,85118976,15,16,True,pydantic-ai
40,,convert,11081,85483520,15,16,True,autogen
53,,convert,10237,86564864,15,16,True,semantic-kernel
53,,convert,8701,85483520,15,16,True,haystack
5.373,,validate,,39886848,16,16,True,
54,,convert,15987,84942848,16,16,True,crewai
56,,convert,5751,86024192,16,16,True,adk
43,,convert,9683,85483520,16,16,True,langgraph
43,,convert,6843,85483520,16,16,True,openai-agents
51,,convert,8772,86204416,16,16,True,microsoft-agent-framework
48,,convert,9491,84942848,16,16,True,strands
41,,convert,5899,85295104,16,16,True,pydantic-ai
53,,convert,11081,85303296,16,16,True,autogen
51,,convert,10237,86204416,16,16,True,semantic-kernel
42,,convert,8701,85483520,16,16,True,haystack
5.24,,validate,,39886848,17,16,True,
56,,convert,15987,85303296,17,16,True,crewai
56,,convert,5751,86024192,17,16,True,adk
43,,convert,9683,84942848,17,16,True,langgraph
50,,convert,6843,85483520,17,16,True,openai-agents
54,,convert,8772,86024192,17,16,True,microsoft-agent-framework
49,,convert,9491,86024192,17,16,True,strands
46,,convert,5899,86745088,17,16,True,pydantic-ai
48,,convert,11081,84942848,17,16,True,autogen
51,,convert,10237,87285760,17,16,True,semantic-kernel
57,,convert,8701,87105536,17,16,True,haystack
5.129,,validate,,40247296,18,16,True,
42,,convert,15987,85663744,18,16,True,crewai
62,,convert,5751,85483520,18,16,True,adk
43,,convert,9683,85843968,18,16,True,langgraph
50,,convert,6843,85663744,18,16,True,openai-agents
53,,convert,8772,85843968,18,16,True,microsoft-agent-framework
48,,convert,9491,86384640,18,16,True,strands
47,,convert,5899,86564864,18,16,True,pydantic-ai
46,,convert,11081,85663744,18,16,True,autogen
43,,convert,10237,86024192,18,16,True,semantic-kernel
54,,convert,8701,85663744,18,16,True,haystack
7.045,,validate,,40067072,19,16,True,
44,,convert,15987,85299200,19,16,True,crewai
60,,convert,5751,87465984,19,16,True,adk
50,,convert,9683,86925312,19,16,True,langgraph
49,,convert,6843,86384640,19,16,True,openai-agents
50,,convert,8772,86745088,19,16,True,microsoft-agent-framework
49,,convert,9491,85303296,19,16,True,strands
54,,convert,5899,86745088,19,16,True,pydantic-ai
49,,convert,11081,87105536,19,16,True,autogen
51,,convert,10237,86024192,19,16,True,semantic-kernel
47,,convert,8701,85663744,19,16,True,haystack
6.628,,validate,,40247296,20,16,True,
42,,convert,15987,85843968,20,16,True,crewai
48,,convert,5751,86204416,20,16,True,adk
42,,convert,9683,84582400,20,16,True,langgraph
52,,convert,6843,85663744,20,16,True,openai-agents
51,,convert,8772,86564864,20,16,True,microsoft-agent-framework
51,,convert,9491,85663744,20,16,True,strands
51,,convert,5899,86564864,20,16,True,pydantic-ai
49,,convert,11081,86204416,20,16,True,autogen
57,,convert,10237,84582400,20,16,True,semantic-kernel
49,,convert,8701,86745088,20,16,True,haystack
5.102,,validate,,40067072,21,16,True,
56,,convert,15987,86204416,21,16,True,crewai
56,,convert,5751,86384640,21,16,True,adk
50,,convert,9683,85663744,21,16,True,langgraph
42,,convert,6843,84402176,21,16,True,openai-agents
51,,convert,8772,85123072,21,16,True,microsoft-agent-framework
57,,convert,9491,85663744,21,16,True,strands
51,,convert,5899,84762624,21,16,True,pydantic-ai
43,,convert,11081,87105536,21,16,True,autogen
53,,convert,10237,86745088,21,16,True,semantic-kernel
46,,convert,8701,86204416,21,16,True,haystack
5.204,,validate,,40067072,22,16,True,
42,,convert,15987,85663744,22,16,True,crewai
51,,convert,5751,88186880,22,16,True,adk
55,,convert,9683,85303296,22,16,True,langgraph
59,,convert,6843,85843968,22,16,True,openai-agents
53,,convert,8772,85663744,22,16,True,microsoft-agent-framework
47,,convert,9491,85123072,22,16,True,strands
47,,convert,5899,87465984,22,16,True,pydantic-ai
56,,convert,11081,84762624,22,16,True,autogen
51,,convert,10237,85483520,22,16,True,semantic-kernel
51,,convert,8701,86204416,22,16,True,haystack
6.127,,validate,,40067072,23,16,True,
52,,convert,15987,85663744,23,16,True,crewai
57,,convert,5751,85303296,23,16,True,adk
50,,convert,9683,85663744,23,16,True,langgraph
49,,convert,6843,86564864,23,16,True,openai-agents
45,,convert,8772,86925312,23,16,True,microsoft-agent-framework
45,,convert,9491,85663744,23,16,True,strands
49,,convert,5899,85663744,23,16,True,pydantic-ai
48,,convert,11081,87646208,23,16,True,autogen
46,,convert,10237,87465984,23,16,True,semantic-kernel
52,,convert,8701,85843968,23,16,True,haystack
5.388,,validate,,39886848,24,16,True,
49,,convert,15987,86024192,24,16,True,crewai
61,,convert,5751,85483520,24,16,True,adk
50,,convert,9683,86204416,24,16,True,langgraph
47,,convert,6843,86024192,24,16,True,openai-agents
50,,convert,8772,84213760,24,16,True,microsoft-agent-framework
51,,convert,9491,85843968,24,16,True,strands
52,,convert,5899,85123072,24,16,True,pydantic-ai
50,,convert,11081,85663744,24,16,True,autogen
52,,convert,10237,85303296,24,16,True,semantic-kernel
55,,convert,8701,86024192,24,16,True,haystack
5.218,,validate,,39886848,25,16,True,
48,,convert,15987,87285760,25,16,True,crewai
58,,convert,5751,86024192,25,16,True,adk
47,,convert,9683,85483520,25,16,True,langgraph
52,,convert,6843,85483520,25,16,True,openai-agents
52,,convert,8772,85483520,25,16,True,microsoft-agent-framework
47,,convert,9491,86925312,25,16,True,strands
48,,convert,5899,85475328,25,16,True,pydantic-ai
55,,convert,11081,84942848,25,16,True,autogen
52,,convert,10237,86384640,25,16,True,semantic-kernel
41,,convert,8701,84582400,25,16,True,haystack
5.467,,validate,,39886848,26,16,True,
55,,convert,15987,84942848,26,16,True,crewai
47,,convert,5751,87105536,26,16,True,adk
45,,convert,9683,85123072,26,16,True,langgraph
49,,convert,6843,86745088,26,16,True,openai-agents
46,,convert,8772,85835776,26,16,True,microsoft-agent-framework
57,,convert,9491,86384640,26,16,True,strands
49,,convert,5899,86024192,26,16,True,pydantic-ai
47,,convert,11081,85663744,26,16,True,autogen
51,,convert,10237,87105536,26,16,True,semantic-kernel
47,,convert,8701,86745088,26,16,True,haystack
5.265,,validate,,39886848,27,16,True,
47,,convert,15987,85483520,27,16,True,crewai
62,,convert,5751,87285760,27,16,True,adk
56,,convert,9683,84762624,27,16,True,langgraph
52,,convert,6843,86564864,27,16,True,openai-agents
57,,convert,8772,85483520,27,16,True,microsoft-agent-framework
50,,convert,9491,86376448,27,16,True,strands
46,,convert,5899,84942848,27,16,True,pydantic-ai
48,,convert,11081,85663744,27,16,True,autogen
50,,convert,10237,85663744,27,16,True,semantic-kernel
58,,convert,8701,85303296,27,16,True,haystack
6.669,,validate,,39886848,28,16,True,
53,,convert,15987,85483520,28,16,True,crewai
59,,convert,5751,85483520,28,16,True,adk
60,,convert,9683,85483520,28,16,True,langgraph
50,,convert,6843,85843968,28,16,True,openai-agents
49,,convert,8772,85483520,28,16,True,microsoft-agent-framework
50,,convert,9491,85123072,28,16,True,strands
55,,convert,5899,84582400,28,16,True,pydantic-ai
51,,convert,11081,85483520,28,16,True,autogen
49,,convert,10237,84221952,28,16,True,semantic-kernel
52,,convert,8701,85303296,28,16,True,haystack
5.464,,validate,,39886848,29,16,True,
44,,convert,15987,85663744,29,16,True,crewai
50,,convert,5751,88367104,29,16,True,adk
48,,convert,9683,86204416,29,16,True,langgraph
50,,convert,6843,85483520,29,16,True,openai-agents
43,,convert,8772,86745088,29,16,True,microsoft-agent-framework
49,,convert,9491,87285760,29,16,True,strands
41,,convert,5899,85843968,29,16,True,pydantic-ai
51,,convert,11081,86736896,29,16,True,autogen
54,,convert,10237,86384640,29,16,True,semantic-kernel
48,,convert,8701,87097344,29,16,True,haystack
5.241,,validate,,39706624,30,16,True,
56,,convert,15987,84942848,30,16,True,crewai
51,,convert,5751,87465984,30,16,True,adk
45,,convert,9683,86024192,30,16,True,langgraph
54,,convert,6843,85663744,30,16,True,openai-agents
46,,convert,8772,86847488,30,16,True,microsoft-agent-framework
54,,convert,9491,86204416,30,16,True,strands
54,,convert,5899,85123072,30,16,True,pydantic-ai
54,,convert,11081,85843968,30,16,True,autogen
49,,convert,10237,85483520,30,16,True,semantic-kernel
50,,convert,8701,85483520,30,16,True,haystack
10.064,,validate,,39706624,1,32,True,
56,,convert,31603,87457792,1,32,True,crewai
64,,convert,10439,89448448,1,32,True,adk
53,,convert,18515,87646208,1,32,True,langgraph
54,,convert,13307,86204416,1,32,True,openai-agents
44,,convert,14996,86745088,1,32,True,microsoft-agent-framework
51,,convert,17171,86024192,1,32,True,strands
53,,convert,11371,85663744,1,32,True,pydantic-ai
42,,convert,21417,87896064,1,32,True,autogen
42,,convert,19757,86384640,1,32,True,semantic-kernel
54,,convert,16717,86925312,1,32,True,haystack
10.227,,validate,,40787968,2,32,True,
58,,convert,31603,87646208,2,32,True,crewai
48,,convert,10439,86384640,2,32,True,adk
55,,convert,18515,85843968,2,32,True,langgraph
55,,convert,13307,86564864,2,32,True,openai-agents
56,,convert,14996,88006656,2,32,True,microsoft-agent-framework
54,,convert,17171,87285760,2,32,True,strands
51,,convert,11371,87105536,2,32,True,pydantic-ai
42,,convert,21417,86024192,2,32,True,autogen
54,,convert,19757,87646208,2,32,True,semantic-kernel
50,,convert,16717,87285760,2,32,True,haystack
11.574,,validate,,41148416,3,32,True,
54,,convert,31603,88547328,3,32,True,crewai
58,,convert,10439,87105536,3,32,True,adk
60,,convert,18515,88547328,3,32,True,langgraph
42,,convert,13307,86564864,3,32,True,openai-agents
46,,convert,14996,86745088,3,32,True,microsoft-agent-framework
45,,convert,17171,86294528,3,32,True,strands
48,,convert,11371,86024192,3,32,True,pydantic-ai
56,,convert,21417,88367104,3,32,True,autogen
42,,convert,19757,86925312,3,32,True,semantic-kernel
54,,convert,16717,87285760,3,32,True,haystack
13.06,,validate,,41148416,4,32,True,
62,,convert,31603,86204416,4,32,True,crewai
67,,convert,10439,87826432,4,32,True,adk
47,,convert,18515,87646208,4,32,True,langgraph
46,,convert,13307,86384640,4,32,True,openai-agents
51,,convert,14996,86564864,4,32,True,microsoft-agent-framework
57,,convert,17171,86564864,4,32,True,strands
55,,convert,11371,88006656,4,32,True,pydantic-ai
46,,convert,21417,88002560,4,32,True,autogen
55,,convert,19757,88907776,4,32,True,semantic-kernel
52,,convert,16717,86745088,4,32,True,haystack
9.948,,validate,,41148416,5,32,True,
61,,convert,31603,88907776,5,32,True,crewai
57,,convert,10439,90710016,5,32,True,adk
50,,convert,18515,88367104,5,32,True,langgraph
49,,convert,13307,87826432,5,32,True,openai-agents
49,,convert,14996,87826432,5,32,True,microsoft-agent-framework
51,,convert,17171,86384640,5,32,True,strands
51,,convert,11371,86925312,5,32,True,pydantic-ai
54,,convert,21417,87105536,5,32,True,autogen
46,,convert,19757,87105536,5,32,True,semantic-kernel
54,,convert,16717,88186880,5,32,True,haystack
16.495,,validate,,41148416,6,32,True,
53,,convert,31603,88367104,6,32,True,crewai
59,,convert,10439,87465984,6,32,True,adk
43,,convert,18515,86556672,6,32,True,langgraph
53,,convert,13307,88358912,6,32,True,openai-agents
58,,convert,14996,88006656,6,32,True,microsoft-agent-framework
46,,convert,17171,86745088,6,32,True,strands
53,,convert,11371,86204416,6,32,True,pydantic-ai
50,,convert,21417,85663744,6,32,True,autogen
52,,convert,19757,85843968,6,32,True,semantic-kernel
64,,convert,16717,86745088,6,32,True,haystack
12.899,,validate,,41148416,7,32,True,
54,,convert,31603,86745088,7,32,True,crewai
57,,convert,10439,89448448,7,32,True,adk
45,,convert,18515,85663744,7,32,True,langgraph
46,,convert,13307,85663744,7,32,True,openai-agents
52,,convert,14996,86745088,7,32,True,microsoft-agent-framework
51,,convert,17171,88186880,7,32,True,strands
52,,convert,11371,86204416,7,32,True,pydantic-ai
56,,convert,21417,86925312,7,32,True,autogen
47,,convert,19757,88727552,7,32,True,semantic-kernel
53,,convert,16717,88006656,7,32,True,haystack
9.918,,validate,,41328640,8,32,True,
49,,convert,31603,87285760,8,32,True,crewai
53,,convert,10439,88547328,8,32,True,adk
52,,convert,18515,86745088,8,32,True,langgraph
53,,convert,13307,86745088,8,32,True,openai-agents
45,,convert,14996,89088000,8,32,True,microsoft-agent-framework
